t, vel_x_des, vel_x_act, vel_y_des, vel_y_act, w_des, w_act, zero, roll, pitch, height_target, height, z_left, z_right
1.65,0,-0.00418082,0,0.00203606,0,-0.000288113,0,0.0235058,-0.0459534,0.643,0.197668,-0.0871099,-0.0850151
1.652,0,-0.00417933,0,0.00203514,0,-0.000287508,0,0.0235046,-0.0459452,0.643,0.197666,-0.0871099,-0.0850152
1.654,0,-0.00417785,0,0.00203422,0,-0.000286903,0,0.0235034,-0.0459371,0.643,0.197664,-0.08711,-0.0850154
1.656,0,-0.00417636,0,0.0020333,0,-0.000286299,0,0.0235022,-0.045929,0.643,0.197662,-0.08711,-0.0850155
1.658,0,-0.00417488,0,0.00203238,0,-0.000285694,0,0.023501,-0.0459208,0.643,0.19766,-0.0871101,-0.0850156
1.66,0,-0.00417339,0,0.00203146,0,-0.000285089,0,0.0234998,-0.0459127,0.643,0.197658,-0.0871101,-0.0850157
1.662,0,-0.00417191,0,0.00203054,0,-0.000284484,0,0.0234986,-0.0459046,0.643,0.197655,-0.0871102,-0.0850158
1.664,0,-0.00417042,0,0.00202963,0,-0.000283879,0,0.0234975,-0.0458965,0.643,0.197653,-0.0871102,-0.0850159
1.666,0,-0.00416894,0,0.00202871,0,-0.000283275,0,0.0234963,-0.0458884,0.643,0.197651,-0.0871103,-0.085016
1.668,0,-0.00416745,0,0.00202779,0,-0.00028267,0,0.0234951,-0.0458803,0.643,0.197649,-0.0871103,-0.0850162
1.67,0,-0.00416597,0,0.00202688,0,-0.000282065,0,0.0234939,-0.0458721,0.643,0.197647,-0.0871104,-0.0850163
1.672,0,-0.00416449,0,0.00202596,0,-0.00028146,0,0.0234927,-0.045864,0.643,0.197645,-0.0871104,-0.0850164
1.674,0,-0.004163,0,0.00202504,0,-0.000280855,0,0.0234915,-0.0458559,0.643,0.197643,-0.0871105,-0.0850165
1.676,0,-0.00416152,0,0.00202413,0,-0.00028025,0,0.0234903,-0.0458478,0.643,0.197641,-0.0871105,-0.0850166
1.678,0,-0.00416004,0,0.00202321,0,-0.000279644,0,0.0234892,-0.0458397,0.643,0.197639,-0.0871106,-0.0850167
1.68,0,-0.00415856,0,0.0020223,0,-0.000279039,0,0.023488,-0.0458316,0.643,0.197637,-0.0871106,-0.0850169
1.682,0,-0.00415707,0,0.00202138,0,-0.000278434,0,0.0234868,-0.0458235,0.643,0.197635,-0.0871107,-0.085017
1.684,0,-0.00415559,0,0.00202047,0,-0.000277829,0,0.0234856,-0.0458154,0.643,0.197633,-0.0871108,-0.0850171
1.686,0,-0.00415411,0,0.00201955,0,-0.000277224,0,0.0234844,-0.0458073,0.643,0.197631,-0.0871108,-0.0850172
1.688,0,-0.00415263,0,0.00201864,0,-0.000276619,0,0.0234833,-0.0457992,0.643,0.197629,-0.0871109,-0.0850173
1.69,0,-0.00415115,0,0.00201772,0,-0.000276013,0,0.0234821,-0.0457911,0.643,0.197627,-0.0871109,-0.0850174
1.692,0,-0.00414967,0,0.00201681,0,-0.000275408,0,0.0234809,-0.045783,0.643,0.197625,-0.087111,-0.0850175
1.694,0,-0.00414819,0,0.0020159,0,-0.000274803,0,0.0234797,-0.045775,0.643,0.197623,-0.087111,-0.0850177
1.696,0,-0.00414671,0,0.00201498,0,-0.000274197,0,0.0234785,-0.0457669,0.643,0.197621,-0.0871111,-0.0850178
1.698,0,-0.00414523,0,0.00201407,0,-0.000273592,0,0.0234774,-0.0457588,0.643,0.197619,-0.0871111,-0.0850179
1.7,0,-0.00414375,0,0.00201316,0,-0.000272987,0,0.0234762,-0.0457507,0.643,0.197617,-0.0871112,-0.085018
1.702,0,-0.00414227,0,0.00201225,0,-0.000272381,0,0.023475,-0.0457426,0.643,0.197615,-0.0871112,-0.0850181
1.704,0,-0.00414079,0,0.00201133,0,-0.000271776,0,0.0234738,-0.0457346,0.643,0.197613,-0.0871113,-0.0850182
1.706,0,-0.00413931,0,0.00201042,0,-0.00027117,0,0.0234727,-0.0457265,0.643,0.197611,-0.0871113,-0.0850183
1.708,0,-0.00413783,0,0.00200951,0,-0.000270565,0,0.0234715,-0.0457184,0.643,0.197609,-0.0871114,-0.0850185
1.71,0,-0.00413635,0,0.0020086,0,-0.000269959,0,0.0234703,-0.0457103,0.643,0.197607,-0.0871114,-0.0850186
1.712,0,-0.00413487,0,0.00200769,0,-0.000269354,0,0.0234691,-0.0457023,0.643,0.197605,-0.0871115,-0.0850187
1.714,0,-0.00413339,0,0.00200678,0,-0.000268748,0,0.0234679,-0.0456942,0.643,0.197603,-0.0871115,-0.0850188
1.716,0,-0.00413192,0,0.00200587,0,-0.000268143,0,0.0234668,-0.0456861,0.643,0.197601,-0.0871116,-0.0850189
1.718,0,-0.00413044,0,0.00200495,0,-0.000267537,0,0.0234656,-0.0456781,0.643,0.197599,-0.0871116,-0.085019
1.72,0,-0.00412896,0,0.00200404,0,-0.000266931,0,0.0234644,-0.04567,0.643,0.197597,-0.0871117,-0.0850191
1.722,0,-0.00412748,0,0.00200313,0,-0.000266326,0,0.0234633,-0.045662,0.643,0.197595,-0.0871117,-0.0850192
1.724,0,-0.00412601,0,0.00200223,0,-0.00026572,0,0.0234621,-0.0456539,0.643,0.197593,-0.0871118,-0.0850194
1.726,0,-0.00412453,0,0.00200132,0,-0.000265114,0,0.0234609,-0.0456459,0.643,0.197591,-0.0871118,-0.0850195
1.728,0,-0.00412305,0,0.00200041,0,-0.000264509,0,0.0234597,-0.0456378,0.643,0.197589,-0.0871119,-0.0850196
1.73,0,-0.00412158,0,0.0019995,0,-0.000263903,0,0.0234586,-0.0456298,0.643,0.197587,-0.0871119,-0.0850197
1.732,0,-0.0041201,0,0.00199859,0,-0.000263297,0,0.0234574,-0.0456217,0.643,0.197585,-0.087112,-0.0850198
1.734,0,-0.00411863,0,0.00199768,0,-0.000262692,0,0.0234562,-0.0456137,0.643,0.197583,-0.087112,-0.0850199
1.736,0,-0.00411715,0,0.00199677,0,-0.000262086,0,0.0234551,-0.0456056,0.643,0.197581,-0.0871121,-0.08502
1.738,0,-0.00411567,0,0.00199586,0,-0.00026148,0,0.0234539,-0.0455976,0.643,0.197579,-0.0871121,-0.0850202
1.74,0,-0.0041142,0,0.00199496,0,-0.000260874,0,0.0234527,-0.0455895,0.643,0.197577,-0.0871122,-0.0850203
1.742,0,-0.00411272,0,0.00199405,0,-0.000260268,0,0.0234516,-0.0455815,0.643,0.197575,-0.0871122,-0.0850204
1.744,0,-0.00411125,0,0.00199314,0,-0.000259662,0,0.0234504,-0.0455735,0.643,0.197573,-0.0871123,-0.0850205
1.746,0,-0.00410978,0,0.00199224,0,-0.000259057,0,0.0234492,-0.0455654,0.643,0.197571,-0.0871124,-0.0850206
1.748,0,-0.0041083,0,0.00199133,0,-0.000258451,0,0.0234481,-0.0455574,0.643,0.197569,-0.0871124,-0.0850207
1.75,0,-0.00410683,0,0.00199042,0,-0.000257845,0,0.0234469,-0.0455494,0.643,0.197567,-0.0871125,-0.0850208
1.752,0,-0.00410535,0,0.00198952,0,-0.000257239,0,0.0234457,-0.0455414,0.643,0.197565,-0.0871125,-0.0850209
1.754,0,-0.00410388,0,0.00198861,0,-0.000256633,0,0.0234446,-0.0455333,0.643,0.197563,-0.0871126,-0.0850211
1.756,0,-0.00410241,0,0.0019877,0,-0.000256027,0,0.0234434,-0.0455253,0.643,0.197561,-0.0871126,-0.0850212
1.758,0,-0.00410093,0,0.0019868,0,-0.000255421,0,0.0234422,-0.0455173,0.643,0.197559,-0.0871127,-0.0850213
1.76,0,-0.00409946,0,0.00198589,0,-0.000254815,0,0.0234411,-0.0455093,0.643,0.197557,-0.0871127,-0.0850214
1.762,0,-0.00409799,0,0.00198499,0,-0.000254209,0,0.0234399,-0.0455013,0.643,0.197555,-0.0871128,-0.0850215
1.764,0,-0.00409652,0,0.00198408,0,-0.000253603,0,0.0234387,-0.0454932,0.643,0.197553,-0.0871128,-0.0850216
1.766,0,-0.00409505,0,0.00198318,0,-0.000252997,0,0.0234376,-0.0454852,0.643,0.197551,-0.0871129,-0.0850217
1.768,0,-0.00409357,0,0.00198227,0,-0.000252391,0,0.0234364,-0.0454772,0.643,0.197549,-0.0871129,-0.0850218
1.77,0,-0.0040921,0,0.00198137,0,-0.000251785,0,0.0234352,-0.0454692,0.643,0.197547,-0.087113,-0.085022
1.772,0,-0.00409063,0,0.00198047,0,-0.000251179,0,0.0234341,-0.0454612,0.643,0.197545,-0.087113,-0.0850221
1.774,0,-0.00408916,0,0.00197956,0,-0.000250573,0,0.0234329,-0.0454532,0.643,0.197543,-0.0871131,-0.0850222
1.776,0,-0.00408769,0,0.00197866,0,-0.000249967,0,0.0234318,-0.0454452,0.643,0.197541,-0.0871131,-0.0850223
1.778,0,-0.00408622,0,0.00197776,0,-0.00024936,0,0.0234306,-0.0454372,0.643,0.197539,-0.0871132,-0.0850224
1.78,0,-0.00408475,0,0.00197685,0,-0.000248754,0,0.0234294,-0.0454292,0.643,0.197537,-0.0871132,-0.0850225
1.782,0,-0.00408328,0,0.00197595,0,-0.000248148,0,0.0234283,-0.0454212,0.643,0.197535,-0.0871133,-0.0850226
1.784,0,-0.00408181,0,0.00197505,0,-0.000247542,0,0.0234271,-0.0454132,0.643,0.197533,-0.0871133,-0.0850227
1.786,0,-0.00408034,0,0.00197415,0,-0.000246936,0,0.023426,-0.0454052,0.643,0.197531,-0.0871134,-0.0850229
1.788,0,-0.00407887,0,0.00197324,0,-0.00024633,0,0.0234248,-0.0453972,0.643,0.197529,-0.0871134,-0.085023
1.79,0,-0.0040774,0,0.00197234,0,-0.000245723,0,0.0234237,-0.0453893,0.643,0.197527,-0.0871135,-0.0850231
1.792,0,-0.00407593,0,0.00197144,0,-0.000245117,0,0.0234225,-0.0453813,0.643,0.197525,-0.0871135,-0.0850232
1.794,0,-0.00407446,0,0.00197054,0,-0.000244511,0,0.0234213,-0.0453733,0.643,0.197523,-0.0871136,-0.0850233
1.796,0,-0.00407299,0,0.00196964,0,-0.000243905,0,0.0234202,-0.0453653,0.643,0.197521,-0.0871136,-0.0850234
1.798,0,-0.00407152,0,0.00196874,0,-0.000243298,0,0.023419,-0.0453573,0.643,0.197519,-0.0871137,-0.0850235
1.8,0,-0.00407006,0,0.00196784,0,-0.000242692,0,0.0234179,-0.0453494,0.643,0.197517,-0.0871137,-0.0850236
1.802,0,-0.00406859,0,0.00196694,0,-0.000242086,0,0.0234167,-0.0453414,0.643,0.197515,-0.0871138,-0.0850238
1.804,0,-0.00406712,0,0.00196604,0,-0.000241479,0,0.0234156,-0.0453334,0.643,0.197513,-0.0871138,-0.0850239
1.806,0,-0.00406565,0,0.00196514,0,-0.000240873,0,0.0234144,-0.0453254,0.643,0.197511,-0.0871139,-0.085024
1.808,0,-0.00406419,0,0.00196424,0,-0.000240267,0,0.0234133,-0.0453175,0.643,0.197509,-0.0871139,-0.0850241
1.81,0,-0.00406272,0,0.00196334,0,-0.00023966,0,0.0234121,-0.0453095,0.643,0.197507,-0.087114,-0.0850242
1.812,0,-0.00406125,0,0.00196244,0,-0.000239054,0,0.0234109,-0.0453015,0.643,0.197505,-0.087114,-0.0850243
1.814,0,-0.00405979,0,0.00196154,0,-0.000238448,0,0.0234098,-0.0452936,0.643,0.197503,-0.0871141,-0.0850244
1.816,0,-0.00405832,0,0.00196064,0,-0.000237841,0,0.0234086,-0.0452856,0.643,0.197501,-0.0871141,-0.0850245
1.818,0,-0.00405685,0,0.00195974,0,-0.000237235,0,0.0234075,-0.0452777,0.643,0.197499,-0.0871142,-0.0850246
1.82,0,-0.00405539,0,0.00195885,0,-0.000236628,0,0.0234063,-0.0452697,0.643,0.197497,-0.0871142,-0.0850248
1.822,0,-0.00405392,0,0.00195795,0,-0.000236022,0,0.0234052,-0.0452617,0.643,0.197495,-0.0871143,-0.0850249
1.824,0,-0.00405246,0,0.00195705,0,-0.000235416,0,0.023404,-0.0452538,0.643,0.197493,-0.0871143,-0.085025
1.826,0,-0.00405099,0,0.00195615,0,-0.000234809,0,0.0234029,-0.0452458,0.643,0.197491,-0.0871144,-0.0850251
1.828,0,-0.00404953,0,0.00195525,0,-0.000234203,0,0.0234017,-0.0452379,0.643,0.197489,-0.0871144,-0.0850252
1.83,0,-0.00404806,0,0.00195436,0,-0.000233596,0,0.0234006,-0.04523,0.643,0.197487,-0.0871145,-0.0850253
1.832,0,-0.0040466,0,0.00195346,0,-0.00023299,0,0.0233994,-0.045222,0.643,0.197485,-0.0871145,-0.0850254
1.834,0,-0.00404513,0,0.00195256,0,-0.000232383,0,0.0233983,-0.0452141,0.643,0.197483,-0.0871146,-0.0850255
1.836,0,-0.00404367,0,0.00195167,0,-0.000231777,0,0.0233972,-0.0452061,0.643,0.197482,-0.0871146,-0.0850256
1.838,0,-0.00404221,0,0.00195077,0,-0.00023117,0,0.023396,-0.0451982,0.643,0.19748,-0.0871147,-0.0850258
1.84,0,-0.00404074,0,0.00194988,0,-0.000230564,0,0.0233949,-0.0451903,0.643,0.197478,-0.0871147,-0.0850259
1.842,0,-0.00403928,0,0.00194898,0,-0.000229957,0,0.0233937,-0.0451823,0.643,0.197476,-0.0871148,-0.085026
1.844,0,-0.00403782,0,0.00194808,0,-0.000229351,0,0.0233926,-0.0451744,0.643,0.197474,-0.0871148,-0.0850261
1.846,0,-0.00403635,0,0.00194719,0,-0.000228744,0,0.0233914,-0.0451665,0.643,0.197472,-0.0871149,-0.0850262
1.848,0,-0.00403489,0,0.00194629,0,-0.000228137,0,0.0233903,-0.0451585,0.643,0.19747,-0.0871149,-0.0850263
1.85,0,-0.00403343,0,0.0019454,0,-0.000227531,0,0.0233891,-0.0451506,0.643,0.197468,-0.087115,-0.0850264
1.852,0,-0.00403197,0,0.00194451,0,-0.000226924,0,0.023388,-0.0451427,0.643,0.197466,-0.087115,-0.0850265
1.854,0,-0.0040305,0,0.00194361,0,-0.000226318,0,0.0233868,-0.0451348,0.643,0.197464,-0.0871151,-0.0850266
1.856,0,-0.00402904,0,0.00194272,0,-0.000225711,0,0.0233857,-0.0451268,0.643,0.197462,-0.0871151,-0.0850268
1.858,0,-0.00402758,0,0.00194182,0,-0.000225104,0,0.0233846,-0.0451189,0.643,0.19746,-0.0871152,-0.0850269
1.86,0,-0.00402612,0,0.00194093,0,-0.000224498,0,0.0233834,-0.045111,0.643,0.197458,-0.0871152,-0.085027
1.862,0,-0.00402466,0,0.00194004,0,-0.000223891,0,0.0233823,-0.0451031,0.643,0.197456,-0.0871153,-0.0850271
1.864,0,-0.0040232,0,0.00193914,0,-0.000223284,0,0.0233811,-0.0450952,0.643,0.197454,-0.0871153,-0.0850272
1.866,0,-0.00402174,0,0.00193825,0,-0.000222678,0,0.02338,-0.0450873,0.643,0.197452,-0.0871154,-0.0850273
1.868,0,-0.00402028,0,0.00193736,0,-0.000222071,0,0.0233789,-0.0450794,0.643,0.19745,-0.0871154,-0.0850274
1.87,0,-0.00401882,0,0.00193647,0,-0.000221464,0,0.0233777,-0.0450715,0.643,0.197448,-0.0871155,-0.0850275
1.872,0,-0.00401736,0,0.00193557,0,-0.000220858,0,0.0233766,-0.0450636,0.643,0.197446,-0.0871155,-0.0850276
1.874,0,-0.0040159,0,0.00193468,0,-0.000220251,0,0.0233754,-0.0450557,0.643,0.197444,-0.0871156,-0.0850277
1.876,0,-0.00401444,0,0.00193379,0,-0.000219644,0,0.0233743,-0.0450478,0.643,0.197442,-0.0871156,-0.0850279
1.878,0,-0.00401298,0,0.0019329,0,-0.000219037,0,0.0233732,-0.0450399,0.643,0.19744,-0.0871157,-0.085028
1.88,0,-0.00401152,0,0.00193201,0,-0.000218431,0,0.023372,-0.045032,0.643,0.197438,-0.0871157,-0.0850281
1.882,0,-0.00401006,0,0.00193112,0,-0.000217824,0,0.0233709,-0.0450241,0.643,0.197436,-0.0871158,-0.0850282
1.884,0,-0.0040086,0,0.00193023,0,-0.000217217,0,0.0233698,-0.0450162,0.643,0.197434,-0.0871158,-0.0850283
1.886,0,-0.00400714,0,0.00192933,0,-0.00021661,0,0.0233686,-0.0450083,0.643,0.197432,-0.0871159,-0.0850284
1.888,0,-0.00400569,0,0.00192844,0,-0.000216004,0,0.0233675,-0.0450004,0.643,0.19743,-0.0871159,-0.0850285
1.89,0,-0.00400423,0,0.00192755,0,-0.000215397,0,0.0233663,-0.0449925,0.643,0.197428,-0.087116,-0.0850286
1.892,0,-0.00400277,0,0.00192666,0,-0.00021479,0,0.0233652,-0.0449847,0.643,0.197426,-0.087116,-0.0850287
1.894,0,-0.00400131,0,0.00192577,0,-0.000214183,0,0.0233641,-0.0449768,0.643,0.197424,-0.0871161,-0.0850288
1.896,0,-0.00399986,0,0.00192489,0,-0.000213576,0,0.0233629,-0.0449689,0.643,0.197422,-0.0871161,-0.085029
1.898,0,-0.0039984,0,0.001924,0,-0.00021297,0,0.0233618,-0.044961,0.643,0.19742,-0.0871162,-0.0850291
1.9,0,-0.00399694,0,0.00192311,0,-0.000212363,0,0.0233607,-0.0449531,0.643,0.197418,-0.0871162,-0.0850292
1.902,0,-0.00399549,0,0.00192222,0,-0.000211756,0,0.0233595,-0.0449453,0.643,0.197417,-0.0871163,-0.0850293
1.904,0,-0.00399403,0,0.00192133,0,-0.000211149,0,0.0233584,-0.0449374,0.643,0.197415,-0.0871163,-0.0850294
1.906,0,-0.00399257,0,0.00192044,0,-0.000210542,0,0.0233573,-0.0449295,0.643,0.197413,-0.0871164,-0.0850295
1.908,0,-0.00399112,0,0.00191955,0,-0.000209935,0,0.0233561,-0.0449217,0.643,0.197411,-0.0871164,-0.0850296
1.91,0,-0.00398966,0,0.00191867,0,-0.000209328,0,0.023355,-0.0449138,0.643,0.197409,-0.0871165,-0.0850297
1.912,0,-0.00398821,0,0.00191778,0,-0.000208722,0,0.0233539,-0.0449059,0.643,0.197407,-0.0871165,-0.0850298
1.914,0,-0.00398675,0,0.00191689,0,-0.000208115,0,0.0233528,-0.0448981,0.643,0.197405,-0.0871166,-0.0850299
1.916,0,-0.0039853,0,0.001916,0,-0.000207508,0,0.0233516,-0.0448902,0.643,0.197403,-0.0871166,-0.08503
1.918,0,-0.00398384,0,0.00191512,0,-0.000206901,0,0.0233505,-0.0448824,0.643,0.197401,-0.0871167,-0.0850302
1.92,0,-0.00398239,0,0.00191423,0,-0.000206294,0,0.0233494,-0.0448745,0.643,0.197399,-0.0871167,-0.0850303
1.922,0,-0.00398094,0,0.00191334,0,-0.000205687,0,0.0233482,-0.0448667,0.643,0.197397,-0.0871168,-0.0850304
1.924,0,-0.00397948,0,0.00191246,0,-0.00020508,0,0.0233471,-0.0448588,0.643,0.197395,-0.0871168,-0.0850305
1.926,0,-0.00397803,0,0.00191157,0,-0.000204473,0,0.023346,-0.044851,0.643,0.197393,-0.0871169,-0.0850306
1.928,0,-0.00397657,0,0.00191069,0,-0.000203866,0,0.0233449,-0.0448431,0.643,0.197391,-0.0871169,-0.0850307
1.93,0,-0.00397512,0,0.0019098,0,-0.000203259,0,0.0233437,-0.0448353,0.643,0.197389,-0.087117,-0.0850308
1.932,0,-0.00397367,0,0.00190891,0,-0.000202652,0,0.0233426,-0.0448274,0.643,0.197387,-0.087117,-0.0850309
1.934,0,-0.00397222,0,0.00190803,0,-0.000202045,0,0.0233415,-0.0448196,0.643,0.197385,-0.0871171,-0.085031
1.936,0,-0.00397076,0,0.00190714,0,-0.000201438,0,0.0233404,-0.0448118,0.643,0.197383,-0.0871171,-0.0850311
1.938,0,-0.00396931,0,0.00190626,0,-0.000200831,0,0.0233392,-0.0448039,0.643,0.197381,-0.0871172,-0.0850312
1.94,0,-0.00396786,0,0.00190538,0,-0.000200224,0,0.0233381,-0.0447961,0.643,0.197379,-0.0871172,-0.0850314
1.942,0,-0.00396641,0,0.00190449,0,-0.000199618,0,0.023337,-0.0447883,0.643,0.197377,-0.0871173,-0.0850315
1.944,0,-0.00396496,0,0.00190361,0,-0.000199011,0,0.0233359,-0.0447804,0.643,0.197375,-0.0871173,-0.0850316
1.946,0,-0.0039635,0,0.00190272,0,-0.000198404,0,0.0233347,-0.0447726,0.643,0.197374,-0.0871173,-0.0850317
1.948,0,-0.00396205,0,0.00190184,0,-0.000197797,0,0.0233336,-0.0447648,0.643,0.197372,-0.0871174,-0.0850318
1.95,0,-0.0039606,0,0.00190096,0,-0.000197189,0,0.0233325,-0.044757,0.643,0.19737,-0.0871174,-0.0850319
1.952,0,-0.00395915,0,0.00190007,0,-0.000196582,0,0.0233314,-0.0447491,0.643,0.197368,-0.0871175,-0.085032
1.954,0,-0.0039577,0,0.00189919,0,-0.000195975,0,0.0233302,-0.0447413,0.643,0.197366,-0.0871175,-0.0850321
1.956,0,-0.00395625,0,0.00189831,0,-0.000195368,0,0.0233291,-0.0447335,0.643,0.197364,-0.0871176,-0.0850322
1.958,0,-0.0039548,0,0.00189743,0,-0.000194761,0,0.023328,-0.0447257,0.643,0.197362,-0.0871176,-0.0850323
1.96,0,-0.00395335,0,0.00189654,0,-0.000194154,0,0.0233269,-0.0447179,0.643,0.19736,-0.0871177,-0.0850324
1.962,0,-0.0039519,0,0.00189566,0,-0.000193547,0,0.0233258,-0.0447101,0.643,0.197358,-0.0871177,-0.0850325
1.964,0,-0.00395045,0,0.00189478,0,-0.00019294,0,0.0233246,-0.0447022,0.643,0.197356,-0.0871178,-0.0850327
1.966,0,-0.003949,0,0.0018939,0,-0.000192333,0,0.0233235,-0.0446944,0.643,0.197354,-0.0871178,-0.0850328
1.968,0,-0.00394755,0,0.00189302,0,-0.000191726,0,0.0233224,-0.0446866,0.643,0.197352,-0.0871179,-0.0850329
1.97,0,-0.0039461,0,0.00189214,0,-0.000191119,0,0.0233213,-0.0446788,0.643,0.19735,-0.0871179,-0.085033
1.972,0,-0.00394466,0,0.00189126,0,-0.000190512,0,0.0233202,-0.044671,0.643,0.197348,-0.087118,-0.0850331
1.974,0,-0.00394321,0,0.00189038,0,-0.000189905,0,0.0233191,-0.0446632,0.643,0.197346,-0.087118,-0.0850332
1.976,0,-0.00394176,0,0.0018895,0,-0.000189298,0,0.0233179,-0.0446554,0.643,0.197344,-0.0871181,-0.0850333
1.978,0,-0.00394031,0,0.00188862,0,-0.000188691,0,0.0233168,-0.0446476,0.643,0.197342,-0.0871181,-0.0850334
1.98,0,-0.00393887,0,0.00188774,0,-0.000188084,0,0.0233157,-0.0446398,0.643,0.19734,-0.0871182,-0.0850335
1.982,0,-0.00393742,0,0.00188686,0,-0.000187476,0,0.0233146,-0.044632,0.643,0.197338,-0.0871182,-0.0850336
1.984,0,-0.00393597,0,0.00188598,0,-0.000186869,0,0.0233135,-0.0446243,0.643,0.197337,-0.0871183,-0.0850337
1.986,0,-0.00393452,0,0.0018851,0,-0.000186262,0,0.0233124,-0.0446165,0.643,0.197335,-0.0871183,-0.0850338
1.988,0,-0.00393308,0,0.00188422,0,-0.000185655,0,0.0233113,-0.0446087,0.643,0.197333,-0.0871184,-0.0850339
1.99,0,-0.00393163,0,0.00188334,0,-0.000185048,0,0.0233101,-0.0446009,0.643,0.197331,-0.0871184,-0.0850341
1.992,0,-0.00393019,0,0.00188246,0,-0.000184441,0,0.023309,-0.0445931,0.643,0.197329,-0.0871185,-0.0850342
1.994,0,-0.00392874,0,0.00188158,0,-0.000183834,0,0.0233079,-0.0445853,0.643,0.197327,-0.0871185,-0.0850343
1.996,0,-0.00392729,0,0.0018807,0,-0.000183227,0,0.0233068,-0.0445776,0.643,0.197325,-0.0871186,-0.0850344
1.998,0,-0.00392585,0,0.00187983,0,-0.00018262,0,0.0233057,-0.0445698,0.643,0.197323,-0.0871186,-0.0850345
2,0,-0.0039244,0,0.00187895,0,-0.000182012,0,0.0233046,-0.044562,0.643,0.197321,-0.0871187,-0.0850346
2.002,0,-0.00392296,0,0.00187807,0,-0.000181405,0,0.0233035,-0.0445542,0.643,0.197319,-0.0871187,-0.0850347
2.004,0,-0.00392151,0,0.00187719,0,-0.000180798,0,0.0233024,-0.0445465,0.643,0.197317,-0.0871188,-0.0850348
2.006,0,-0.00392007,0,0.00187632,0,-0.000180191,0,0.0233013,-0.0445387,0.643,0.197315,-0.0871188,-0.0850349
2.008,0,-0.00391862,0,0.00187544,0,-0.000179584,0,0.0233001,-0.0445309,0.643,0.197313,-0.0871188,-0.085035
2.01,0,-0.00391718,0,0.00187456,0,-0.000178977,0,0.023299,-0.0445232,0.643,0.197311,-0.0871189,-0.0850351
2.012,0,-0.00391574,0,0.00187369,0,-0.000178369,0,0.0232979,-0.0445154,0.643,0.197309,-0.0871189,-0.0850352
2.014,0,-0.00391429,0,0.00187281,0,-0.000177762,0,0.0232968,-0.0445077,0.643,0.197308,-0.087119,-0.0850353
2.016,0,-0.00391285,0,0.00187194,0,-0.000177155,0,0.0232957,-0.0444999,0.643,0.197306,-0.087119,-0.0850354
2.018,0,-0.00391141,0,0.00187106,0,-0.000176548,0,0.0232946,-0.0444921,0.643,0.197304,-0.0871191,-0.0850356
2.02,0,-0.00390996,0,0.00187019,0,-0.000175941,0,0.0232935,-0.0444844,0.643,0.197302,-0.0871191,-0.0850357
2.022,0,-0.00390852,0,0.00186931,0,-0.000175334,0,0.0232924,-0.0444766,0.643,0.1973,-0.0871192,-0.0850358
2.024,0,-0.00390708,0,0.00186844,0,-0.000174726,0,0.0232913,-0.0444689,0.643,0.197298,-0.0871192,-0.0850359
2.026,0,-0.00390564,0,0.00186756,0,-0.000174119,0,0.0232902,-0.0444611,0.643,0.197296,-0.0871193,-0.085036
2.028,0,-0.00390419,0,0.00186669,0,-0.000173512,0,0.0232891,-0.0444534,0.643,0.197294,-0.0871193,-0.0850361
2.03,0,-0.00390275,0,0.00186581,0,-0.000172905,0,0.023288,-0.0444457,0.643,0.197292,-0.0871194,-0.0850362
2.032,0,-0.00390131,0,0.00186494,0,-0.000172298,0,0.0232869,-0.0444379,0.643,0.19729,-0.0871194,-0.0850363
2.034,0,-0.00389987,0,0.00186406,0,-0.00017169,0,0.0232858,-0.0444302,0.643,0.197288,-0.0871195,-0.0850364
2.036,0,-0.00389843,0,0.00186319,0,-0.000171083,0,0.0232847,-0.0444224,0.643,0.197286,-0.0871195,-0.0850365
2.038,0,-0.00389699,0,0.00186232,0,-0.000170476,0,0.0232836,-0.0444147,0.643,0.197284,-0.0871196,-0.0850366
2.04,0,-0.00389555,0,0.00186144,0,-0.000169869,0,0.0232824,-0.044407,0.643,0.197282,-0.0871196,-0.0850367
2.042,0,-0.00389411,0,0.00186057,0,-0.000169262,0,0.0232813,-0.0443992,0.643,0.19728,-0.0871197,-0.0850368
2.044,0,-0.00389267,0,0.0018597,0,-0.000168654,0,0.0232802,-0.0443915,0.643,0.197279,-0.0871197,-0.0850369
2.046,0,-0.00389123,0,0.00185883,0,-0.000168047,0,0.0232791,-0.0443838,0.643,0.197277,-0.0871198,-0.085037
2.048,0,-0.00388979,0,0.00185795,0,-0.00016744,0,0.023278,-0.0443761,0.643,0.197275,-0.0871198,-0.0850372
2.05,0,-0.00388835,0,0.00185708,0,-0.000166833,0,0.0232769,-0.0443683,0.643,0.197273,-0.0871199,-0.0850373
2.052,0,-0.00388691,0,0.00185621,0,-0.000166226,0,0.0232758,-0.0443606,0.643,0.197271,-0.0871199,-0.0850374
2.054,0,-0.00388547,0,0.00185534,0,-0.000165618,0,0.0232747,-0.0443529,0.643,0.197269,-0.0871199,-0.0850375
2.056,0,-0.00388403,0,0.00185447,0,-0.000165011,0,0.0232736,-0.0443452,0.643,0.197267,-0.08712,-0.0850376
2.058,0,-0.00388259,0,0.0018536,0,-0.000164404,0,0.0232725,-0.0443375,0.643,0.197265,-0.08712,-0.0850377
2.06,0,-0.00388115,0,0.00185273,0,-0.000163797,0,0.0232714,-0.0443297,0.643,0.197263,-0.0871201,-0.0850378
